Time(s),BP(mmHg)
33.3,66.13950412116087
33.304,65.72089966469782
33.308,65.93020189292935
33.312,65.30229520823478
33.316,65.09299298000326
33.32,64.4650862953087
33.324,64.67438852354022
33.328,64.4650862953087
33.332,64.04648183884565
33.336,63.837179610614136
33.34,64.25578406707717
33.344,63.837179610614136
33.348,63.837179610614136
33.352,64.25578406707717
33.356,63.837179610614136
33.36,64.04648183884565
33.364,64.67438852354022
33.368,64.4650862953087
33.372,64.67438852354022
33.376,65.09299298000326
33.38,65.30229520823478
33.384,65.72089966469782
33.388,65.5115974364663
33.392,66.13950412116087
33.396,66.55810857762391
33.4,66.34880634939239
33.404,66.97671303408696
33.408,67.18601526231848
33.412,67.60461971878152
33.416,68.02322417524456
33.42,68.02322417524456
33.424,68.65113085993913
33.428,68.86043308817065
33.432,68.86043308817065
33.436,68.86043308817065
33.44,68.86043308817065
33.444,68.86043308817065
33.448,68.44182863170761
33.452,69.06973531640217
33.456,69.06973531640217
33.46,68.86043308817065
33.464,68.86043308817065
33.468,69.06973531640217
33.472,68.86043308817065
33.476,69.06973531640217
33.48,68.86043308817065
33.484,68.86043308817065
33.488,68.02322417524456
33.492,68.02322417524456
33.496,67.81392194701304
33.5,68.02322417524456
33.504,67.60461971878152
33.508,67.39531749055
33.512,67.18601526231848
33.516,67.18601526231848
33.52,66.34880634939239
33.524,66.55810857762391
33.528,66.13950412116087
33.532,65.09299298000326
33.536,65.5115974364663
33.54,65.09299298000326
33.544,64.67438852354022
33.548,64.4650862953087
33.552,64.04648183884565
33.556,63.837179610614136
33.56,63.20927292591957
33.564,62.99997069768805
33.568,62.99997069768805
33.572,62.581366241225005
33.576,61.95345955653044
33.58,61.325552871835875
33.584,61.11625064360435
33.588,60.90694841537283
33.592,60.69764618714131
33.596,60.279041730678266
33.6,59.6511350459837
33.604,59.44183281775218
33.608,59.6511350459837
33.612,58.81392613305761
33.616,58.39532167659457
33.62,58.60462390482609
33.624,57.976717220131526
33.628,57.976717220131526
33.632,57.13950830720544
33.636,56.93020607897392
33.64,56.30229939427935
33.644,56.09299716604783
33.648,56.09299716604783
33.652,55.465090481353265
33.656,55.465090481353265
33.66,55.25578825312174
33.664,54.8371837966587
33.668,54.62788156842718
33.672,54.62788156842718
33.676,54.418579340195656
33.68,54.418579340195656
33.684,54.209277111964134
33.688,53.37206819903805
33.692,53.79067265550109
33.696,53.37206819903805
33.7,53.162765970806525
33.704,52.953463742575
33.708,53.162765970806525
33.712,52.953463742575
33.716,52.74416151434348
33.72,52.953463742575
33.724,52.953463742575
33.728,52.53485928611196
33.732,52.32555705788044
33.736,52.53485928611196
33.74,52.116254829648916
33.744,52.116254829648916
33.748,51.906952601417395
33.752,51.906952601417395
33.756,51.69765037318587
33.76,51.06974368849131
33.764,51.27904591672283
33.768,51.69765037318587
33.772,51.48834814495435
33.776,51.27904591672283
33.78,51.27904591672283
33.784,51.06974368849131
33.788,50.44183700379674
33.792,51.06974368849131
33.796,51.27904591672283
33.8,50.44183700379674
33.804,50.651139232028264
33.808,50.651139232028264
33.812,50.23253477556522
33.816,50.44183700379674
33.82,50.44183700379674
33.824,50.23253477556522
33.828,50.44183700379674
33.832,50.0232325473337
33.836,50.651139232028264
33.84,50.860441460259786
33.844,51.48834814495435
33.848,51.906952601417395
33.852,53.79067265550109
33.856,54.8371837966587
33.86,57.13950830720544
33.864,59.86043727421522
33.868,61.74415732829892
33.872,64.25578406707717
33.876,66.97671303408696
33.88,69.90694422932826
33.884,73.04647765280109
33.888,76.81391776096848
33.892,80.58135786913587
33.896,83.93019352084022
33.9,87.90693585723913
33.904,92.51158487833261
33.908,96.48832721473153
33.912,100.0464650946674
33.916,103.81390520283479
33.92,107.58134531100218
33.924,110.72087873447501
33.928,114.06971438617936
33.932,116.3720388967261
33.936,118.46506117904131
33.94,119.93017677666197
33.944,120.76738568958805
33.948,121.1859901460511
33.952,122.2325012872087
33.956,121.39529237428262
33.96,121.1859901460511
33.964,120.34878123312501
33.968,118.88366563550436
33.972,117.62785226611523
33.976,115.95343444026305
33.98,114.69762107087392
33.984,112.39529656032718
33.988,110.72087873447501
33.992,109.25576313685436
33.996,107.58134531100218
34.0,105.48832302868696
34.004,103.60460297460327
34.008,101.72088292051957
34.012,100.25576732289892
34.016,98.1627450405837
34.02,96.48832721473153
34.024,95.02321161711087
34.028,93.97670047595327
34.032,92.30228265010109
34.036,90.62786482424892
34.04,89.58135368309131
34.044,88.74414477016522
34.048,87.48833140077609
34.052,86.02321580315544
34.056,85.18600689022935
34.06,84.13949574907174
34.064,83.30228683614565
34.068,82.46507792321957
34.072,81.41856678206196
34.076,80.99996232559891
34.08,80.16275341267283
34.084,79.53484672797826
34.088,78.48833558682065
34.092,77.86042890212609
34.096,77.44182444566304
34.1,76.60461553273696
34.104,76.39531330450544
34.108,75.55810439157935
34.112,74.72089547865326
34.116,73.67438433749565
34.12,73.25577988103261
34.124,72.83717542456957
34.128,71.99996651164348
34.132,71.37205982694891
34.136,71.16275759871739
34.14,70.3255486857913
34.144,69.69764200109674
34.148,68.86043308817065
34.152,68.86043308817065
34.156,68.44182863170761
34.16,67.18601526231848
34.164,67.39531749055
34.168,67.18601526231848
34.172,66.55810857762391
34.176,66.34880634939239
34.18,65.93020189292935
34.184,65.5115974364663
34.188,65.5115974364663
34.192,65.09299298000326
34.196,65.30229520823478
34.2,65.30229520823478
34.204,64.88369075177174
34.208,65.5115974364663
34.212,65.30229520823478
34.216,65.09299298000326
34.22,65.09299298000326
34.224,66.34880634939239
34.228,65.93020189292935
34.232,66.34880634939239
34.236,66.34880634939239
34.24,66.97671303408696
34.244,67.39531749055
34.248,67.18601526231848
34.252,67.60461971878152
34.256,68.02322417524456
34.26,68.65113085993913
34.264,68.86043308817065
34.268,69.2790375446337
34.272,68.86043308817065
34.276,69.06973531640217
34.28,69.48833977286522
34.284,69.69764200109674
34.288,69.69764200109674
34.292,69.90694422932826
34.296,70.53485091402283
34.3,70.11624645755978
34.304,70.3255486857913
34.308,70.74415314225435
34.312,70.53485091402283
34.316,70.11624645755978
34.32,70.3255486857913
34.324,70.53485091402283
34.328,70.53485091402283
34.332,70.53485091402283
34.336,70.53485091402283
34.34,70.53485091402283
34.344,70.11624645755978
34.348,69.69764200109674
34.352,69.69764200109674
34.356,69.48833977286522
34.36,68.86043308817065
34.364,69.2790375446337
34.368,68.86043308817065
34.372,68.23252640347609
34.376,68.23252640347609
34.38,68.44182863170761
34.384,68.02322417524456
34.388,67.18601526231848
34.392,67.18601526231848
34.396,67.18601526231848
34.4,66.34880634939239
34.404,66.34880634939239
34.408,66.13950412116087
34.412,65.93020189292935
34.416,64.67438852354022
34.42,64.67438852354022
34.424,64.25578406707717
34.428,64.25578406707717
34.432,63.837179610614136
34.436,63.20927292591957
34.44,62.99997069768805
34.444,62.372064012993484
34.448,62.16276178476196
34.452,61.95345955653044
34.456,61.5348551000674
34.46,61.5348551000674
34.464,61.325552871835875
34.468,60.90694841537283
34.472,60.48834395890979
34.476,59.86043727421522
34.48,59.6511350459837
34.484,59.023228361289135
34.488,58.81392613305761
34.492,58.81392613305761
34.496,58.39532167659457
34.5,57.976717220131526
34.504,57.34881053543696
34.508,57.55811276366848
34.512,56.93020607897392
34.516,56.30229939427935
34.52,56.30229939427935
34.524,56.30229939427935
34.528,55.88369493781631
34.532,55.465090481353265
34.536,55.88369493781631
34.54,55.465090481353265
34.544,54.8371837966587
34.548,54.62788156842718
34.552,54.418579340195656
34.556,54.418579340195656
34.56,53.99997488373261
34.564,53.79067265550109
34.568,53.58137042726957
34.572,53.37206819903805
34.576,53.162765970806525
34.58,53.162765970806525
34.584,53.37206819903805
34.588,52.953463742575
34.592,53.162765970806525
34.596,52.953463742575
34.6,52.116254829648916
34.604,52.32555705788044
34.608,52.32555705788044
34.612,51.906952601417395
34.616,51.69765037318587
34.62,51.69765037318587
34.624,52.116254829648916
34.628,52.116254829648916
34.632,51.69765037318587
34.636,51.27904591672283
34.64,51.69765037318587
34.644,51.69765037318587
34.648,51.48834814495435
34.652,51.27904591672283
34.656,51.27904591672283
34.66,51.69765037318587
34.664,51.48834814495435
34.668,51.27904591672283
34.672,50.860441460259786
34.676,51.27904591672283
34.68,51.06974368849131
34.684,51.27904591672283
34.688,51.06974368849131
34.692,51.06974368849131
34.696,51.06974368849131
34.7,50.860441460259786
34.704,50.44183700379674
34.708,51.06974368849131
34.712,50.44183700379674
34.716,50.44183700379674
34.72,50.23253477556522
34.724,50.23253477556522
34.728,50.44183700379674
34.732,50.23253477556522
34.736,50.23253477556522
34.74,50.44183700379674
34.744,51.48834814495435
34.748,52.116254829648916
34.752,52.953463742575
34.756,54.8371837966587
34.76,56.720903850742395
34.764,59.023228361289135
34.768,61.5348551000674
34.772,64.04648183884565
34.776,66.76741080585543
34.78,69.69764200109674
34.784,73.04647765280109
34.788,76.39531330450544
34.792,79.74414895620978
34.796,83.7208912926087
34.8,87.90693585723913
34.804,91.67437596540653
34.808,96.2790249865
34.812,100.25576732289892
34.816,104.02320743106631
34.82,107.99994976746522
34.824,111.76738987563262
34.828,115.11622552733697
34.832,117.83715449434675
34.836,119.93017677666197
34.84,121.60459460251414
34.844,123.27901242836631
34.848,123.69761688482936
34.852,124.32552356952392
34.856,123.90691911306088
34.86,123.48831465659784
34.864,122.44180351544023
34.868,120.97668791781958
34.872,119.51157232019892
34.876,118.04645672257827
34.88,116.3720388967261
34.884,114.4883188426424
34.888,112.81390101679023
34.892,110.93018096270653
34.896,109.25576313685436
34.9,107.16274085453914
34.904,104.65111411576088
34.908,103.39530074637175
34.912,101.51158069228805
34.916,99.83716286643588
34.92,97.74414058412066
34.924,96.06972275826848
34.928,94.81390938887935
34.932,93.13949156302718
34.936,91.465073737175
34.94,90.20926036778587
34.944,88.95344699839674
34.948,87.69763362900761
34.952,86.44182025961848
34.956,85.39530911846087
34.96,84.34879797730326
34.964,83.09298460791413
34.968,82.04647346675652
34.972,81.41856678206196
34.976,80.58135786913587
34.98,80.58135786913587
34.984,79.32554449974674
34.988,78.06973113035761
34.992,77.86042890212609
34.996,77.86042890212609
35.0,76.60461553273696
35.004,75.97670884804239
35.008,75.34880216334783
35.012,74.93019770688478
35.016,73.46508210926413
35.02,73.04647765280109
35.024,72.62787319633804
35.028,71.79066428341196
35.032,71.16275759871739
35.036,70.53485091402283
35.04,69.69764200109674
35.044,68.86043308817065
35.048,68.65113085993913
35.052,68.23252640347609
35.056,67.81392194701304
35.06,67.18601526231848
35.064,66.97671303408696
35.068,66.34880634939239
35.072,65.93020189292935
35.076,65.93020189292935
35.08,65.5115974364663
35.084,65.09299298000326
35.088,64.67438852354022
35.092,65.09299298000326
35.096,65.30229520823478
35.1,65.09299298000326
35.104,65.09299298000326
35.108,65.5115974364663
35.112,65.5115974364663
35.116,65.30229520823478
35.12,65.30229520823478
35.124,66.13950412116087
35.128,66.34880634939239
35.132,66.55810857762391
35.136,66.55810857762391
35.14,67.18601526231848
35.144,67.18601526231848
35.148,67.39531749055
35.152,67.39531749055
35.156,67.81392194701304
35.16,68.44182863170761
35.164,68.86043308817065
35.168,68.44182863170761
35.172,68.86043308817065
35.176,69.06973531640217
35.18,69.90694422932826
35.184,69.69764200109674
35.188,69.69764200109674
35.192,70.3255486857913
35.196,70.74415314225435
35.2,70.53485091402283
35.204,70.74415314225435
35.208,70.95345537048587
35.212,70.95345537048587
35.216,70.53485091402283
35.22,70.95345537048587
35.224,70.95345537048587
35.228,71.16275759871739
35.232,70.74415314225435
35.236,70.74415314225435
35.24,71.16275759871739
35.244,70.53485091402283
35.248,70.74415314225435
35.252,70.53485091402283
35.256,70.11624645755978
35.26,69.69764200109674
35.264,69.69764200109674
35.268,69.06973531640217
35.272,68.86043308817065
35.276,68.65113085993913
35.28,68.44182863170761
35.284,68.02322417524456
35.288,67.81392194701304
35.292,67.18601526231848
35.296,67.18601526231848
35.3,66.55810857762391
35.304,65.93020189292935
35.308,65.93020189292935
35.312,65.5115974364663
35.316,65.5115974364663
35.32,65.30229520823478
35.324,65.09299298000326
35.328,64.25578406707717
35.332,63.837179610614136
35.336,63.627877382382614
35.34,62.99997069768805
35.344,62.581366241225005
35.348,62.16276178476196
35.352,61.95345955653044
35.356,61.5348551000674
35.36,60.90694841537283
35.364,61.11625064360435
35.368,60.48834395890979
35.372,60.48834395890979
35.376,60.279041730678266
35.38,59.86043727421522
35.384,58.81392613305761
35.388,58.81392613305761
35.392,58.81392613305761
35.396,58.39532167659457
35.4,58.18601944836305
35.404,57.767414991900004
35.408,57.976717220131526
35.412,57.34881053543696
35.416,57.13950830720544
35.42,56.511601622510874
35.424,56.30229939427935
35.428,56.09299716604783
35.432,55.67439270958479
35.436,55.25578825312174
35.44,55.25578825312174
35.444,54.8371837966587
35.448,55.04648602489022
35.452,54.62788156842718
35.456,54.418579340195656
35.46,53.79067265550109
35.464,53.79067265550109
35.468,53.79067265550109
35.472,53.162765970806525
35.476,53.37206819903805
35.48,53.37206819903805
35.484,52.74416151434348
35.488,52.74416151434348
35.492,52.953463742575
35.496,52.953463742575
35.5,52.53485928611196
35.504,52.32555705788044
35.508,52.74416151434348
35.512,52.116254829648916
35.516,51.69765037318587
35.52,52.116254829648916
35.524,51.69765037318587
35.528,51.906952601417395
35.532,51.69765037318587
35.536,51.27904591672283
35.54,51.27904591672283
35.544,51.69765037318587
35.548,51.27904591672283
35.552,51.27904591672283
35.556,51.27904591672283
35.56,51.06974368849131
35.564,51.27904591672283
35.568,51.06974368849131
35.572,51.06974368849131
35.576,51.27904591672283
35.58,50.860441460259786
35.584,51.06974368849131
35.588,51.27904591672283
35.592,50.860441460259786
35.596,51.06974368849131
35.6,51.06974368849131
35.604,50.860441460259786
35.608,51.06974368849131
35.612,50.860441460259786
35.616,50.860441460259786
35.62,51.06974368849131
35.624,50.860441460259786
35.628,50.651139232028264
35.632,50.44183700379674
35.636,50.44183700379674
35.64,50.44183700379674
35.644,50.23253477556522
35.648,50.44183700379674
35.652,50.23253477556522
35.656,50.44183700379674
35.66,50.44183700379674
35.664,50.860441460259786
35.668,51.27904591672283
35.672,51.906952601417395
35.676,53.79067265550109
35.68,55.465090481353265
35.684,57.13950830720544
35.688,59.023228361289135
35.692,61.74415732829892
35.696,64.4650862953087
35.7,67.18601526231848
35.704,70.53485091402283
35.708,73.88368656572717
35.712,77.44182444566304
35.716,80.7906600973674
35.72,84.7674024337663
35.724,88.95344699839674
35.728,92.93018933479566
35.732,96.90693167119457
35.736,100.46506955113044
35.74,105.06971857222392
35.744,108.62785645215979
35.748,112.18599433209566
35.752,115.53482998380001
35.756,118.25575895080979
35.76,120.55808346135653
35.764,121.81389683074566
35.768,123.48831465659784
35.772,124.1162213412924
35.776,124.32552356952392
35.78,124.1162213412924
35.784,122.86040797190327
35.788,121.60459460251414
35.792,120.97668791781958
35.796,119.09296786373588
35.8,117.20924780965218
35.804,115.32552775556849
35.808,114.06971438617936
35.812,111.76738987563262
35.816,109.88366982154892
35.82,107.58134531100218
35.824,105.69762525691849
35.828,104.02320743106631
35.832,101.9301851487511
35.836,99.83716286643588
35.84,98.37204726881522
35.844,96.90693167119457
35.848,95.2325138453424
35.852,93.13949156302718
35.856,91.88367819363805
35.86,90.62786482424892
