Time(s),Resp (sum)(l)
37.924,0.45942028985507244
37.928,0.47246376811594204
37.932,0.4608695652173913
37.936,0.4608695652173913
37.94,0.4463768115942029
37.944,0.4449275362318841
37.948,0.4579710144927536
37.952,0.43478260869565216
37.956,0.4492753623188406
37.96,0.43623188405797103
37.964,0.4681159420289855
37.968,0.4579710144927536
37.972,0.48695652173913045
37.976,0.463768115942029
37.98,0.48695652173913045
37.984,0.4652173913043478
37.988,0.4797101449275362
37.992,0.45217391304347826
37.996,0.45217391304347826
38.0,0.44782608695652176
38.004,0.43623188405797103
38.008,0.4405797101449275
38.012,0.463768115942029
38.016,0.44782608695652176
38.02,0.4753623188405797
38.024,0.4753623188405797
38.028,0.4811594202898551
38.032,0.463768115942029
38.036,0.4623188405797101
38.04,0.4434782608695652
38.044,0.4579710144927536
38.048,0.4608695652173913
38.052,0.4144927536231884
38.056,0.4289855072463768
38.06,0.4579710144927536
38.064,0.45507246376811594
38.068,0.43768115942028984
38.072,0.4797101449275362
38.076,0.4463768115942029
38.08,0.45217391304347826
38.084,0.4579710144927536
38.088,0.43333333333333335
38.092,0.4449275362318841
38.096,0.43333333333333335
38.1,0.427536231884058
38.104,0.4101449275362319
38.108,0.43623188405797103
38.112,0.43043478260869567
38.116,0.4623188405797101
38.12,0.4289855072463768
38.124,0.45217391304347826
38.128,0.45217391304347826
38.132,0.43043478260869567
38.136,0.4405797101449275
38.14,0.43478260869565216
38.144,0.42318840579710143
38.148,0.4260869565217391
38.152,0.39420289855072466
38.156,0.42318840579710143
38.16,0.42318840579710143
38.164,0.4492753623188406
38.168,0.4434782608695652
38.172,0.4391304347826087
38.176,0.4289855072463768
38.18,0.44782608695652176
38.184,0.4260869565217391
38.188,0.4072463768115942
38.192,0.4057971014492754
38.196,0.4028985507246377
38.2,0.4043478260869565
38.204,0.4028985507246377
38.208,0.4101449275362319
38.212,0.42028985507246375
38.216,0.4391304347826087
38.22,0.41739130434782606
38.224,0.4289855072463768
38.228,0.41739130434782606
38.232,0.4318840579710145
38.236,0.41594202898550725
38.24,0.4
38.244,0.39420289855072466
38.248,0.40869565217391307
38.252,0.39420289855072466
38.256,0.4289855072463768
38.26,0.4057971014492754
38.264,0.4144927536231884
38.268,0.43478260869565216
38.272,0.43623188405797103
38.276,0.41884057971014493
38.28,0.4405797101449275
38.284,0.42028985507246375
38.288,0.4028985507246377
38.292,0.40144927536231884
38.296,0.39710144927536234
38.3,0.4
38.304,0.39565217391304347
38.308,0.41739130434782606
38.312,0.4043478260869565
38.316,0.4405797101449275
38.32,0.4449275362318841
38.324,0.43623188405797103
38.328,0.40869565217391307
38.332,0.4057971014492754
38.336,0.4072463768115942
38.34,0.4072463768115942
38.344,0.3826086956521739
38.348,0.39565217391304347
38.352,0.4057971014492754
38.356,0.4144927536231884
38.36,0.4057971014492754
38.364,0.41304347826086957
38.368,0.41304347826086957
38.372,0.42318840579710143
38.376,0.4289855072463768
38.38,0.427536231884058
38.384,0.42028985507246375
38.388,0.4115942028985507
38.392,0.4115942028985507
38.396,0.4057971014492754
38.4,0.39565217391304347
38.404,0.40144927536231884
38.408,0.4
38.412,0.4028985507246377
38.416,0.43333333333333335
38.42,0.4028985507246377
38.424,0.4057971014492754
38.428,0.4043478260869565
38.432,0.4057971014492754
38.436,0.4
38.44,0.38115942028985506
38.444,0.3753623188405797
38.448,0.4028985507246377
38.452,0.37971014492753624
38.456,0.41739130434782606
38.46,0.3898550724637681
38.464,0.4028985507246377
38.468,0.4
38.472,0.39420289855072466
38.476,0.3884057971014493
38.48,0.3884057971014493
38.484,0.3884057971014493
38.488,0.3927536231884058
38.492,0.37971014492753624
38.496,0.3826086956521739
38.5,0.38405797101449274
38.504,0.3869565217391304
38.508,0.39565217391304347
38.512,0.40144927536231884
38.516,0.4072463768115942
38.52,0.39855072463768115
38.524,0.40869565217391307
38.528,0.39710144927536234
38.532,0.39710144927536234
38.536,0.37971014492753624
38.54,0.37681159420289856
38.544,0.3753623188405797
38.548,0.39420289855072466
38.552,0.38405797101449274
38.556,0.39565217391304347
38.56,0.3855072463768116
38.564,0.39420289855072466
38.568,0.40144927536231884
38.572,0.4057971014492754
38.576,0.40144927536231884
38.58,0.4
38.584,0.3898550724637681
38.588,0.39420289855072466
38.592,0.3869565217391304
38.596,0.3826086956521739
38.6,0.3869565217391304
38.604,0.39420289855072466
38.608,0.4057971014492754
38.612,0.39855072463768115
38.616,0.39420289855072466
38.62,0.391304347826087
38.624,0.4057971014492754
38.628,0.39420289855072466
38.632,0.3826086956521739
38.636,0.3681159420289855
38.64,0.3826086956521739
38.644,0.38405797101449274
38.648,0.4144927536231884
38.652,0.4
38.656,0.4
38.66,0.4043478260869565
38.664,0.4057971014492754
38.668,0.38115942028985506
38.672,0.40869565217391307
38.676,0.39420289855072466
38.68,0.37971014492753624
38.684,0.36086956521739133
38.688,0.35942028985507246
38.692,0.35942028985507246
38.696,0.37681159420289856
38.7,0.37971014492753624
38.704,0.38405797101449274
38.708,0.3898550724637681
38.712,0.39420289855072466
38.716,0.4
38.72,0.3898550724637681
38.724,0.391304347826087
38.728,0.3826086956521739
38.732,0.39565217391304347
38.736,0.3710144927536232
38.74,0.38115942028985506
38.744,0.35942028985507246
38.748,0.38115942028985506
38.752,0.3739130434782609
38.756,0.3826086956521739
38.76,0.39710144927536234
38.764,0.3898550724637681
38.768,0.391304347826087
38.772,0.4028985507246377
38.776,0.3826086956521739
38.78,0.39420289855072466
38.784,0.3652173913043478
38.788,0.3681159420289855
38.792,0.36086956521739133
38.796,0.35797101449275365
38.8,0.3710144927536232
38.804,0.36666666666666664
38.808,0.3898550724637681
38.812,0.3739130434782609
38.816,0.3826086956521739
38.82,0.38405797101449274
38.824,0.3739130434782609
38.828,0.3753623188405797
38.832,0.35507246376811596
38.836,0.3492753623188406
38.84,0.35942028985507246
38.844,0.34202898550724636
38.848,0.37971014492753624
38.852,0.3521739130434783
38.856,0.3927536231884058
38.86,0.37971014492753624
38.864,0.3782608695652174
38.868,0.37971014492753624
38.872,0.3681159420289855
38.876,0.37971014492753624
38.88,0.3492753623188406
38.884,0.3536231884057971
38.888,0.3507246376811594
38.892,0.34492753623188405
38.896,0.35942028985507246
38.9,0.36376811594202896
38.904,0.3710144927536232
38.908,0.38405797101449274
38.912,0.3710144927536232
38.916,0.391304347826087
38.92,0.3652173913043478
38.924,0.3753623188405797
38.928,0.34492753623188405
38.932,0.3565217391304348
38.936,0.34202898550724636
38.94,0.3565217391304348
38.944,0.34492753623188405
38.948,0.36231884057971014
38.952,0.3681159420289855
38.956,0.3884057971014493
38.96,0.37681159420289856
38.964,0.3898550724637681
38.968,0.35797101449275365
38.972,0.3681159420289855
38.976,0.34347826086956523
38.98,0.35942028985507246
38.984,0.3492753623188406
38.988,0.33043478260869563
38.992,0.34057971014492755
38.996,0.36086956521739133
39.0,0.3492753623188406
39.004,0.3695652173913043
39.008,0.3710144927536232
39.012,0.36086956521739133
39.016,0.3565217391304348
39.02,0.3536231884057971
39.024,0.3521739130434783
39.028,0.3536231884057971
39.032,0.34057971014492755
39.036,0.3333333333333333
39.04,0.35942028985507246
39.044,0.336231884057971
39.048,0.35942028985507246
39.052,0.35797101449275365
39.056,0.3652173913043478
39.06,0.3507246376811594
39.064,0.3521739130434783
39.068,0.34492753623188405
39.072,0.3391304347826087
39.076,0.32463768115942027
39.08,0.34347826086956523
39.084,0.3115942028985507
39.088,0.3130434782608696
39.092,0.3173913043478261
39.096,0.30869565217391304
39.1,0.3289855072463768
39.104,0.32608695652173914
39.108,0.3333333333333333
39.112,0.30289855072463767
39.116,0.3159420289855073
39.12,0.2942028985507246
39.124,0.2956521739130435
39.128,0.28405797101449276
39.132,0.2768115942028985
39.136,0.27391304347826084
39.14,0.2985507246376812
39.144,0.2898550724637681
39.148,0.3144927536231884
39.152,0.2942028985507246
39.156,0.3159420289855073
39.16,0.28840579710144926
39.164,0.2985507246376812
39.168,0.2855072463768116
39.172,0.28405797101449276
39.176,0.27246376811594203
39.18,0.2956521739130435
39.184,0.2811594202898551
39.188,0.2942028985507246
39.192,0.29130434782608694
39.196,0.30434782608695654
39.2,0.3159420289855073
39.204,0.30579710144927535
39.208,0.3130434782608696
39.212,0.30289855072463767
39.216,0.3072463768115942
39.22,0.30434782608695654
39.224,0.2927536231884058
39.228,0.28405797101449276
39.232,0.2811594202898551
39.236,0.2855072463768116
39.24,0.30144927536231886
39.244,0.2985507246376812
39.248,0.32318840579710145
39.252,0.3130434782608696
39.256,0.30869565217391304
39.26,0.3188405797101449
39.264,0.3333333333333333
39.268,0.3072463768115942
39.272,0.3
39.276,0.28840579710144926
39.28,0.2971014492753623
39.284,0.2927536231884058
39.288,0.2956521739130435
39.292,0.30144927536231886
39.296,0.30579710144927535
39.3,0.3188405797101449
39.304,0.3144927536231884
39.308,0.3072463768115942
39.312,0.30144927536231886
39.316,0.30289855072463767
39.32,0.2985507246376812
39.324,0.2898550724637681
39.328,0.2797101449275362
39.332,0.28695652173913044
39.336,0.28840579710144926
39.34,0.30289855072463767
39.344,0.30289855072463767
39.348,0.3188405797101449
39.352,0.3072463768115942
39.356,0.30579710144927535
39.36,0.30579710144927535
39.364,0.30144927536231886
39.368,0.2927536231884058
39.372,0.2927536231884058
39.376,0.2956521739130435
39.38,0.2927536231884058
39.384,0.2826086956521739
39.388,0.2898550724637681
39.392,0.2956521739130435
39.396,0.3072463768115942
39.4,0.30869565217391304
39.404,0.3130434782608696
39.408,0.30144927536231886
39.412,0.2956521739130435
39.416,0.29130434782608694
39.42,0.30289855072463767
39.424,0.28840579710144926
39.428,0.28405797101449276
39.432,0.3072463768115942
39.436,0.30579710144927535
39.44,0.3101449275362319
39.444,0.30434782608695654
39.448,0.3188405797101449
39.452,0.3072463768115942
39.456,0.3130434782608696
39.46,0.3130434782608696
39.464,0.3130434782608696
39.468,0.3
39.472,0.28840579710144926
39.476,0.2782608695652174
39.48,0.2898550724637681
39.484,0.28695652173913044
39.488,0.2956521739130435
39.492,0.3072463768115942
39.496,0.30434782608695654
39.5,0.3115942028985507
39.504,0.2985507246376812
39.508,0.3
39.512,0.28840579710144926
39.516,0.27391304347826084
39.52,0.2608695652173913
39.524,0.26811594202898553
39.528,0.27391304347826084
39.532,0.28695652173913044
39.536,0.2782608695652174
39.54,0.2956521739130435
39.544,0.28840579710144926
39.548,0.2942028985507246
39.552,0.2942028985507246
39.556,0.28695652173913044
39.56,0.2782608695652174
39.564,0.27246376811594203
39.568,0.26231884057971017
39.572,0.26666666666666666
39.576,0.24347826086956523
39.58,0.2463768115942029
39.584,0.25507246376811593
39.588,0.27391304347826084
39.592,0.27391304347826084
39.596,0.26231884057971017
39.6,0.263768115942029
39.604,0.2536231884057971
39.608,0.26231884057971017
39.612,0.2536231884057971
39.616,0.2608695652173913
39.62,0.24347826086956523
39.624,0.24492753623188407
39.628,0.23623188405797102
39.632,0.2536231884057971
39.636,0.2492753623188406
39.64,0.263768115942029
39.644,0.2608695652173913
39.648,0.27391304347826084
39.652,0.25507246376811593
39.656,0.2492753623188406
39.66,0.23333333333333334
39.664,0.23043478260869565
39.668,0.21884057971014492
39.672,0.2217391304347826
39.676,0.20579710144927535
39.68,0.23043478260869565
39.684,0.20869565217391303
39.688,0.23333333333333334
39.692,0.23043478260869565
39.696,0.21739130434782608
39.7,0.2391304347826087
39.704,0.22028985507246376
39.708,0.22318840579710145
39.712,0.19710144927536233
39.716,0.21594202898550724
39.72,0.19710144927536233
39.724,0.19855072463768117
39.728,0.1855072463768116
39.732,0.19855072463768117
39.736,0.19855072463768117
39.74,0.2028985507246377
39.744,0.19130434782608696
39.748,0.20579710144927535
39.752,0.1956521739130435
39.756,0.19710144927536233
39.76,0.18840579710144928
39.764,0.1681159420289855
39.768,0.1608695652173913
39.772,0.15797101449275364
39.776,0.1565217391304348
39.78,0.16231884057971013
39.784,0.16521739130434782
39.788,0.1681159420289855
39.792,0.1782608695652174
39.796,0.16376811594202897
39.8,0.17971014492753623
39.804,0.16231884057971013
39.808,0.16231884057971013
39.812,0.14347826086956522
39.816,0.1391304347826087
39.82,0.13333333333333333
39.824,0.13478260869565217
39.828,0.12318840579710146
39.832,0.13333333333333333
39.836,0.13623188405797101
39.84,0.14492753623188406
39.844,0.1391304347826087
39.848,0.14492753623188406
39.852,0.1246376811594203
39.856,0.1246376811594203
39.86,0.11159420289855072
39.864,0.11014492753623188
39.868,0.10144927536231885
39.872,0.09710144927536232
39.876,0.10144927536231885
39.88,0.1144927536231884
39.884,0.11884057971014493
39.888,0.11594202898550725
39.892,0.1246376811594203
39.896,0.0927536231884058
39.9,0.11014492753623188
39.904,0.09710144927536232
39.908,0.09565217391304348
39.912,0.08695652173913043
39.916,0.08115942028985507
39.92,0.06521739130434782
39.924,0.07536231884057971
39.928,0.06956521739130435
39.932,0.08985507246376812
39.936,0.07246376811594203
39.94,0.07681159420289856
39.944,0.06521739130434782
39.948,0.07391304347826087
39.952,0.05217391304347826
39.956,0.04927536231884058
39.96,0.034782608695652174
39.964,0.02318840579710145
39.968,0.008695652173913044
39.972,0.010144927536231883
39.976,0.004347826086956522
39.98,0.014492753623188406
39.984,0.011594202898550725
39.988,0.013043478260869565
39.992,0.017391304347826087
39.996,0.011594202898550725
40.0,0.002898550724637681
40.004,-0.005797101449275362
40.008,-0.011594202898550725
40.012,-0.02318840579710145
40.016,-0.02463768115942029
40.02,-0.0391304347826087
40.024,-0.02753623188405797
40.028,-0.034782608695652174
40.032,-0.017391304347826087
40.036,-0.028985507246376812
40.04,-0.017391304347826087
40.044,-0.03333333333333333
40.048,-0.02463768115942029
40.052,-0.04492753623188406
40.056,-0.050724637681159424
40.06,-0.06376811594202898
40.064,-0.06956521739130435
40.068,-0.08115942028985507
40.072,-0.07536231884057971
40.076,-0.0782608695652174
40.08,-0.07101449275362319
40.084,-0.06521739130434782
40.088,-0.06376811594202898
40.092,-0.06811594202898551
40.096,-0.07391304347826087
40.1,-0.08115942028985507
40.104,-0.09710144927536232
40.108,-0.09420289855072464
40.112,-0.11014492753623188
40.116,-0.11594202898550725
40.12,-0.12608695652173912
40.124,-0.11594202898550725
40.128,-0.12608695652173912
40.132,-0.1144927536231884
40.136,-0.12318840579710146
40.14,-0.11739130434782609
40.144,-0.1289855072463768
40.148,-0.1289855072463768
40.152,-0.1463768115942029
40.156,-0.1536231884057971
40.16,-0.16231884057971013
40.164,-0.16521739130434782
40.168,-0.18115942028985507
40.172,-0.16521739130434782
40.176,-0.17391304347826086
40.18,-0.15942028985507245
40.184,-0.1565217391304348
40.188,-0.15797101449275364
40.192,-0.16231884057971013
40.196,-0.1681159420289855
40.2,-0.17101449275362318
40.204,-0.18840579710144928
40.208,-0.18985507246376812
40.212,-0.2
40.216,-0.20434782608695654
40.22,-0.2072463768115942
40.224,-0.19130434782608696
40.228,-0.20869565217391303
40.232,-0.17246376811594202
40.236,-0.1855072463768116
40.24,-0.1753623188405797
40.244,-0.1782608695652174
40.248,-0.18405797101449275
40.252,-0.18985507246376812
40.256,-0.19710144927536233
40.26,-0.19855072463768117
40.264,-0.2072463768115942
40.268,-0.20869565217391303
40.272,-0.20144927536231885
40.276,-0.2028985507246377
40.28,-0.19710144927536233
40.284,-0.19130434782608696
40.288,-0.18985507246376812
40.292,-0.19710144927536233
40.296,-0.19710144927536233
40.3,-0.21014492753623187
40.304,-0.21594202898550724
40.308,-0.22028985507246376
40.312,-0.22608695652173913
40.316,-0.22608695652173913
40.32,-0.2318840579710145
40.324,-0.2217391304347826
40.328,-0.22608695652173913
40.332,-0.20869565217391303
40.336,-0.21159420289855072
40.34,-0.2144927536231884
40.344,-0.22608695652173913
40.348,-0.22753623188405797
40.352,-0.23623188405797102
40.356,-0.24057971014492754
40.36,-0.2594202898550725
40.364,-0.25507246376811593
40.368,-0.2608695652173913
40.372,-0.24782608695652175
40.376,-0.24492753623188407
40.38,-0.24057971014492754
40.384,-0.24057971014492754
40.388,-0.2492753623188406
40.392,-0.24782608695652175
40.396,-0.2608695652173913
40.4,-0.27246376811594203
40.404,-0.2768115942028985
40.408,-0.2797101449275362
40.412,-0.28695652173913044
40.416,-0.28405797101449276
40.42,-0.2811594202898551
40.424,-0.2782608695652174
40.428,-0.2942028985507246
40.432,-0.27391304347826084
40.436,-0.2826086956521739
40.44,-0.2753623188405797
40.444,-0.2811594202898551
40.448,-0.29130434782608694
40.452,-0.2985507246376812
40.456,-0.30144927536231886
40.46,-0.30579710144927535
40.464,-0.3072463768115942
40.468,-0.3130434782608696
40.472,-0.30869565217391304
40.476,-0.2971014492753623
40.48,-0.3072463768115942
40.484,-0.30144927536231886
40.488,-0.30144927536231886
40.492,-0.3188405797101449
40.496,-0.3173913043478261
40.5,-0.32608695652173914
40.504,-0.3289855072463768
40.508,-0.3318840579710145
40.512,-0.34492753623188405
40.516,-0.336231884057971
40.52,-0.3391304347826087
40.524,-0.336231884057971
40.528,-0.3333333333333333
40.532,-0.32028985507246377
40.536,-0.33043478260869563
40.54,-0.33043478260869563
40.544,-0.3536231884057971
40.548,-0.3536231884057971
40.552,-0.36666666666666664
40.556,-0.3652173913043478
