Time(s),EEG (C4-A1)(mV)
34.324,-0.05505443234836703
34.328,-0.056765163297045104
34.332,-0.05769828926905132
34.336,-0.0645412130637636
34.34,-0.06251944012441679
34.344,-0.05956454121306377
34.348,-0.059720062208398136
34.352,-0.060342146189735615
34.356,-0.060653188180404355
34.36,-0.05863141524105754
34.364,-0.05723172628304821
34.368,-0.056765163297045104
34.372,-0.0583203732503888
34.376,-0.05427682737169518
34.38,-0.05598755832037325
34.384,-0.0552099533437014
34.388,-0.053343701399688956
34.392,-0.053499222395023326
34.396,-0.053654743390357695
34.4,-0.05178849144634526
34.404,-0.04743390357698289
34.408,-0.05147744945567652
34.412,-0.05256609642301711
34.416,-0.05132192846034215
34.42,-0.05163297045101089
34.424,-0.05225505443234837
34.428,-0.049766718506998445
34.432,-0.04805598755832037
34.436,-0.049144634525660966
34.44,-0.04805598755832037
34.444,-0.046034214618973564
34.448,-0.0447900466562986
34.452,-0.04401244167962675
34.456,-0.042301710730948676
34.46,-0.039191290824261274
34.464,-0.038880248833592534
34.468,-0.03981337480559875
34.472,-0.03965785381026438
34.476,-0.03965785381026438
34.48,-0.04027993779160187
34.484,-0.03996889580093312
34.488,-0.04090202177293935
34.492,-0.04183514774494557
34.496,-0.04525660964230171
34.5,-0.045723172628304824
34.504,-0.04774494556765163
34.508,-0.05194401244167963
34.512,-0.05645412130637636
34.516,-0.057076205287713844
34.52,-0.05660964230171073
34.524,-0.05583203732503888
34.528,-0.05412130637636081
34.532,-0.05412130637636081
34.536,-0.05598755832037325
34.54,-0.05427682737169518
34.544,-0.049144634525660966
34.548,-0.042301710730948676
34.552,-0.03405909797822706
34.556,-0.023017107309486782
34.56,-0.013685847589424573
34.564,-0.01119751166407465
34.568,-0.019906687402799376
34.572,-0.03297045101088647
34.576,-0.04758942457231726
34.58,-0.056765163297045104
34.584,-0.06189735614307931
34.588,-0.05894245723172628
34.592,-0.05536547433903577
34.596,-0.05412130637636081
34.6,-0.04821150855365474
34.604,-0.04136858475894246
34.608,-0.04307931570762053
34.612,-0.04292379471228616
34.616,-0.041990668740279936
34.62,-0.0432348367029549
34.624,-0.0432348367029549
34.628,-0.04339035769828927
34.632,-0.042612752721617415
34.636,-0.0432348367029549
34.64,-0.039191290824261274
34.644,-0.03390357698289269
34.648,-0.031570762052877135
34.652,-0.030482115085536547
34.656,-0.029237947122861586
34.66,-0.0255054432348367
34.664,-0.024261275272161743
34.668,-0.02317262830482115
34.672,-0.02379471228615863
34.676,-0.023017107309486782
34.68,-0.024261275272161743
34.684,-0.024261275272161743
34.688,-0.023950233281493
34.692,-0.02534992223950233
34.696,-0.028615863141524107
34.7,-0.026594090202177293
34.704,-0.026127527216174184
34.708,-0.0297045101088647
34.712,-0.03110419906687403
34.716,-0.030015552099533438
34.72,-0.031726283048211505
34.724,-0.030482115085536547
34.728,-0.030326594090202177
34.732,-0.030171073094867808
34.736,-0.031570762052877135
34.74,-0.030326594090202177
34.744,-0.027371695178849145
34.748,-0.024261275272161743
34.752,-0.024883359253499222
34.756,-0.02223950233281493
34.76,-0.01866251944012442
34.764,-0.014463452566096423
34.768,-0.012130637636080872
34.772,-0.007776049766718507
34.776,-0.002488335925349922
34.78,0.002488335925349922
34.784,0.007620528771384137
34.788,0.015552099533437015
34.792,0.0223950233281493
34.796,0.029237947122861586
34.8,0.039191290824261274
34.804,0.049144634525660966
34.808,0.05396578538102644
34.812,0.060653188180404355
34.816,0.0682737169517885
34.82,0.07371695178849144
34.824,0.07589424572317263
34.828,0.080248833592535
34.832,0.08211508553654744
34.836,0.08211508553654744
34.84,0.08351477449455677
34.844,0.08709175738724728
34.848,0.08615863141524106
34.852,0.08460342146189735
34.856,0.08398133748055987
34.86,0.08398133748055987
34.864,0.08211508553654744
34.868,0.07807153965785381
34.872,0.07527216174183515
34.876,0.07216174183514774
34.88,0.06842923794712286
34.884,0.06531881804043546
34.888,0.06267496111975117
34.892,0.05660964230171073
34.896,0.048678071539657856
34.9,0.045723172628304824
34.904,0.04416796267496112
34.908,0.038569206842923795
34.912,0.034992223950233284
34.916,0.03374805598755832
34.92,0.031726283048211505
34.924,0.030171073094867808
34.928,0.029860031104199068
34.932,0.028926905132192846
34.936,0.026127527216174184
34.94,0.027993779160186624
34.944,0.03359253499222395
34.948,0.03374805598755832
34.952,0.03234836702954899
34.956,0.03545878693623639
34.96,0.038413685847589425
34.964,0.039191290824261274
34.968,0.03981337480559875
34.972,0.039502332814930013
34.976,0.038258164852255055
34.98,0.03639191290824261
34.984,0.0359253499222395
34.988,0.03639191290824261
34.992,0.0328149300155521
34.996,0.026749611197511663
35.0,0.023950233281493
35.004,0.02379471228615863
35.008,0.017262830482115084
35.012,0.014307931570762053
35.016,0.012441679626749611
35.02,0.01166407465007776
35.024,0.007931570762052876
35.028,0.00933125972006221
35.032,0.009642301710730949
35.036,0.007465007776049767
35.04,0.008087091757387248
35.044,0.008087091757387248
35.048,0.007620528771384137
35.052,0.003110419906687403
35.056,0.001244167962674961
35.06,-0.00015552099533437013
35.064,-0.0006220839813374805
35.068,-0.0029548989113530326
35.072,-0.0038880248833592537
35.076,-0.005132192846034215
35.08,-0.006998444790046656
35.084,-0.008087091757387248
35.088,-0.01010886469673406
35.092,-0.013530326594090203
35.096,-0.02006220839813375
35.1,-0.02146189735614308
35.104,-0.02177293934681182
35.108,-0.026127527216174184
35.112,-0.0297045101088647
35.116,-0.028615863141524107
35.12,-0.030793157076205287
35.124,-0.029082426127527216
35.128,-0.026127527216174184
35.132,-0.0255054432348367
35.136,-0.028615863141524107
35.14,-0.031259720062208396
35.144,-0.03328149300155521
35.148,-0.03576982892690513
35.152,-0.038724727838258165
35.156,-0.04074650077760498
35.16,-0.04105754276827372
35.164,-0.04401244167962675
35.168,-0.046034214618973564
35.172,-0.04836702954898912
35.176,-0.048678071539657856
35.18,-0.048833592534992226
35.184,-0.04852255054432349
35.188,-0.04665629860031104
35.192,-0.047900466562986
35.196,-0.04805598755832037
35.2,-0.04510108864696734
35.204,-0.04027993779160187
35.208,-0.04121306376360809
35.212,-0.0416796267496112
35.216,-0.038724727838258165
35.22,-0.038102643856920686
35.224,-0.03623639191290824
35.228,-0.03421461897356143
35.232,-0.03405909797822706
35.236,-0.03670295489891135
35.24,-0.03421461897356143
35.244,-0.03203732503888025
35.248,-0.030637636080870917
35.252,-0.030793157076205287
35.256,-0.030793157076205287
35.26,-0.029860031104199068
35.264,-0.029860031104199068
35.268,-0.03110419906687403
35.272,-0.03110419906687403
35.276,-0.03421461897356143
35.28,-0.03561430793157076
35.284,-0.039191290824261274
35.288,-0.039502332814930013
35.292,-0.04339035769828927
35.296,-0.04743390357698289
35.3,-0.04556765163297045
35.304,-0.04354587869362364
35.308,-0.04307931570762053
35.312,-0.04121306376360809
35.316,-0.03639191290824261
35.32,-0.03530326594090202
35.324,-0.03312597200622084
35.328,-0.028926905132192846
35.332,-0.028615863141524107
35.336,-0.029548989113530325
35.34,-0.028615863141524107
35.344,-0.02534992223950233
35.348,-0.023950233281493
35.352,-0.0255054432348367
35.356,-0.027371695178849145
35.36,-0.027371695178849145
35.364,-0.029860031104199068
35.368,-0.03188180404354588
35.372,-0.034992223950233284
35.376,-0.034836702954898914
35.38,-0.035147744945567654
35.384,-0.031726283048211505
35.388,-0.029082426127527216
35.392,-0.028771384136858476
35.396,-0.031570762052877135
35.4,-0.029548989113530325
35.404,-0.029082426127527216
35.408,-0.03297045101088647
35.412,-0.034836702954898914
35.416,-0.034836702954898914
35.42,-0.03623639191290824
35.424,-0.03545878693623639
35.428,-0.03576982892690513
35.432,-0.037947122861586316
35.436,-0.04059097978227061
35.44,-0.038724727838258165
35.444,-0.03374805598755832
35.448,-0.03234836702954899
35.452,-0.030637636080870917
35.456,-0.027216174183514776
35.46,-0.025038880248833592
35.464,-0.019906687402799376
35.468,-0.013219284603421462
35.472,-0.0038880248833592537
35.476,0.006842923794712286
35.48,0.014152410575427682
35.484,0.017107309486780714
35.488,0.01088646967340591
35.492,-0.002021772939346812
35.496,-0.018040435458786936
35.5,-0.028149300155520994
35.504,-0.03250388802488336
35.508,-0.038569206842923795
35.512,-0.04043545878693624
35.516,-0.04339035769828927
35.52,-0.04836702954898912
35.524,-0.05225505443234837
35.528,-0.05567651632970451
35.532,-0.05894245723172628
35.536,-0.06438569206842924
35.54,-0.0640746500777605
35.544,-0.061275272161741834
35.548,-0.060342146189735615
35.552,-0.060808709175738725
35.556,-0.05925349922239502
35.56,-0.05785381026438569
35.564,-0.05614307931570762
35.568,-0.05272161741835148
35.572,-0.04805598755832037
35.576,-0.0447900466562986
35.58,-0.042457231726283046
35.584,-0.04027993779160187
35.588,-0.04027993779160187
35.592,-0.0416796267496112
35.596,-0.0447900466562986
35.6,-0.04370139968895801
35.604,-0.04339035769828927
35.608,-0.04805598755832037
35.612,-0.049611197511664075
35.616,-0.049766718506998445
35.62,-0.05163297045101089
35.624,-0.049766718506998445
35.628,-0.049611197511664075
35.632,-0.05069984447900466
35.636,-0.05272161741835148
35.64,-0.05396578538102644
35.644,-0.05085536547433903
35.648,-0.050388802488335924
35.652,-0.04805598755832037
35.656,-0.04432348367029549
35.66,-0.03965785381026438
35.664,-0.03561430793157076
35.668,-0.03421461897356143
35.672,-0.03234836702954899
35.676,-0.0297045101088647
35.68,-0.028615863141524107
35.684,-0.02410575427682737
35.688,-0.02177293934681182
35.692,-0.02208398133748056
35.696,-0.02348367029548989
35.7,-0.0208398133748056
35.704,-0.01866251944012442
35.708,-0.019906687402799376
35.712,-0.019906687402799376
35.716,-0.019595645412130637
35.72,-0.02052877138413686
35.724,-0.019906687402799376
35.728,-0.019284603421461897
35.732,-0.018973561430793158
35.736,-0.0223950233281493
35.74,-0.0223950233281493
35.744,-0.02223950233281493
35.748,-0.02332814930015552
35.752,-0.024883359253499222
35.756,-0.02255054432348367
35.76,-0.018040435458786936
35.764,-0.014463452566096423
35.768,-0.012286158631415241
35.772,-0.007465007776049767
35.776,-0.004665629860031105
35.78,-0.0035769828926905133
35.784,-0.00031104199066874026
35.788,0.004354587869362364
35.792,0.007776049766718507
35.796,0.008087091757387248
35.8,0.013996889580093312
35.804,0.016796267496111975
35.808,0.017573872472783827
35.812,0.015863141524105753
35.816,0.016174183514774496
35.82,0.014774494556765163
35.824,0.013219284603421462
35.828,0.017573872472783827
35.832,0.017729393468118197
35.836,0.019284603421461897
35.84,0.02255054432348367
35.844,0.026905132192846033
35.848,0.029237947122861586
35.852,0.031259720062208396
35.856,0.03359253499222395
35.86,0.038880248833592534
35.864,0.04385692068429238
35.868,0.04852255054432349
35.872,0.053499222395023326
35.876,0.05723172628304821
35.88,0.061119751166407464
35.884,0.06547433903576982
35.888,0.071850699844479
35.892,0.07465007776049767
35.896,0.07371695178849144
35.9,0.07667185069984447
35.904,0.07776049766718507
35.908,0.0744945567651633
35.912,0.06967340590979783
35.916,0.06360808709175739
35.92,0.05583203732503888
35.924,0.047900466562986
35.928,0.042301710730948676
35.932,0.03405909797822706
35.936,0.026127527216174184
35.94,0.021150855365474338
35.944,0.018506998444790045
35.948,0.013841368584758942
35.952,0.01181959564541213
35.956,0.01119751166407465
35.96,0.011508553654743391
35.964,0.011508553654743391
35.968,0.01073094867807154
35.972,0.01135303265940902
35.976,0.01010886469673406
35.98,0.009486780715396579
35.984,0.009175738724727838
35.988,0.010575427682737169
35.992,0.0104199066874028
35.996,0.008398133748055987
36.0,0.009020217729393468
36.004,0.01119751166407465
36.008,0.006842923794712286
36.012,0.004354587869362364
36.016,0.0015552099533437014
36.02,-0.0018662519440124418
36.024,-0.006842923794712286
36.028,-0.009175738724727838
36.032,-0.015552099533437015
36.036,-0.02363919129082426
36.04,-0.028304821150855364
36.044,-0.030326594090202177
36.048,-0.03421461897356143
36.052,-0.037947122861586316
36.056,-0.04027993779160187
36.06,-0.0401244167962675
36.064,-0.03996889580093312
36.068,-0.04043545878693624
36.072,-0.041990668740279936
36.076,-0.04152410575427683
36.08,-0.04401244167962675
36.084,-0.04385692068429238
36.088,-0.042457231726283046
36.092,-0.04510108864696734
36.096,-0.04805598755832037
36.1,-0.0463452566096423
36.104,-0.046034214618973564
36.108,-0.04758942457231726
36.112,-0.050388802488335924
36.116,-0.050388802488335924
36.12,-0.05505443234836703
36.124,-0.05769828926905132
36.128,-0.05754276827371695
36.132,-0.06345256609642301
36.136,-0.0660964230171073
36.14,-0.06905132192846034
36.144,-0.06998444790046657
36.148,-0.0734059097978227
36.152,-0.07667185069984447
36.156,-0.07776049766718507
36.16,-0.07869362363919129
36.164,-0.08040435458786936
36.168,-0.08258164852255054
36.172,-0.08289269051321929
36.176,-0.08273716951788491
36.18,-0.08662519440124417
36.184,-0.08522550544323483
36.188,-0.08149300155520996
36.192,-0.08460342146189735
36.196,-0.08538102643856921
36.2,-0.07931570762052877
36.204,-0.07496111975116641
36.208,-0.0734059097978227
36.212,-0.06842923794712286
36.216,-0.06298600311041991
36.22,-0.05909797822706065
36.224,-0.057076205287713844
36.228,-0.049144634525660966
36.232,-0.04852255054432349
36.236,-0.048833592534992226
36.24,-0.04727838258164852
36.244,-0.04774494556765163
36.248,-0.050388802488335924
36.252,-0.05505443234836703
36.256,-0.059720062208398136
36.26,-0.06158631415241057
36.264,-0.06780715396578538
36.268,-0.07076205287713841
36.272,-0.07278382581648522
36.276,-0.0734059097978227
36.28,-0.07527216174183515
36.284,-0.07402799377916018
36.288,-0.07325038880248834
36.292,-0.0744945567651633
36.296,-0.07527216174183515
36.3,-0.07200622083981338
36.304,-0.07045101088646967
36.308,-0.0729393468118196
36.312,-0.07620528771384137
36.316,-0.07589424572317263
36.32,-0.07900466562986003
36.324,-0.08149300155520996
36.328,-0.07900466562986003
36.332,-0.07807153965785381
36.336,-0.07713841368584759
36.34,-0.076049766718507
36.344,-0.0734059097978227
36.348,-0.07216174183514774
36.352,-0.06811819595645412
36.356,-0.06516329704510108
36.36,-0.0583203732503888
36.364,-0.053654743390357695
36.368,-0.049144634525660966
36.372,-0.04510108864696734
36.376,-0.042301710730948676
36.38,-0.04152410575427683
36.384,-0.039502332814930013
36.388,-0.03748055987558321
36.392,-0.03716951788491446
36.396,-0.034992223950233284
36.4,-0.026594090202177293
36.404,-0.02006220839813375
36.408,-0.019751166407465007
36.412,-0.024727838258164853
36.416,-0.03561430793157076
36.42,-0.04743390357698289
36.424,-0.05800933125972006
36.428,-0.059875583203732506
36.432,-0.060497667185069985
36.436,-0.05489891135303266
36.44,-0.04821150855365474
36.444,-0.04027993779160187
36.448,-0.03701399688958009
36.452,-0.0343701399688958
36.456,-0.03203732503888025
36.46,-0.031726283048211505
36.464,-0.03405909797822706
36.468,-0.03670295489891135
36.472,-0.03981337480559875
36.476,-0.04105754276827372
36.48,-0.04292379471228616
36.484,-0.0416796267496112
36.488,-0.041990668740279936
36.492,-0.046034214618973564
36.496,-0.050077760497667184
36.5,-0.04805598755832037
36.504,-0.04821150855365474
36.508,-0.04836702954898912
36.512,-0.05116640746500778
36.516,-0.052099533437014
36.52,-0.05474339035769829
36.524,-0.05474339035769829
36.528,-0.05272161741835148
36.532,-0.05412130637636081
36.536,-0.05629860031104199
36.54,-0.05660964230171073
36.544,-0.0552099533437014
36.548,-0.05536547433903577
36.552,-0.05785381026438569
36.556,-0.059720062208398136
36.56,-0.06251944012441679
36.564,-0.06469673405909798
36.568,-0.06858475894245723
36.572,-0.07247278382581648
36.576,-0.07433903576982892
36.58,-0.07713841368584759
36.584,-0.07636080870917573
36.588,-0.07822706065318819
36.592,-0.08040435458786936
36.596,-0.08273716951788491
36.6,-0.08087091757387248
36.604,-0.07978227060653188
36.608,-0.08087091757387248
36.612,-0.07947122861586314
36.616,-0.07682737169517885
36.62,-0.07465007776049767
36.624,-0.07511664074650078
36.628,-0.07013996889580093
36.632,-0.07091757387247279
36.636,-0.07216174183514774
36.64,-0.06889580093312597
36.644,-0.06423017107309487
36.648,-0.06516329704510108
36.652,-0.06283048211508553
36.656,-0.06174183514774494
36.66,-0.05909797822706065
36.664,-0.05800933125972006
36.668,-0.05847589424572317
36.672,-0.05536547433903577
36.676,-0.05396578538102644
36.68,-0.05178849144634526
36.684,-0.04758942457231726
36.688,-0.04152410575427683
36.692,-0.038880248833592534
36.696,-0.037947122861586316
